img_dname,img_name,subject_id,enc_num,img_num,subject_imgcount,age_phd,no_phd,inv_phd,sex,rac,hgt,wgt,img_width,img_height,color_space,label
./data/ac,S262-01-t10_01.jpg,262,1,1,1,41.32,0,0,M,W,0,125,240,240,RGB,Frontal
./data/ac,S263-01-t10_01.jpg,263,1,1,1,62.02,0,0,F,W,0,117,768,960,RGB,Frontal
./data/ac,S263-01-t10_02.jpg,263,1,2,2,62.02,0,0,F,W,0,117,768,960,RGB,Right Profile
./data/ac,S264-01-t10_01.jpg,264,1,1,1,27.16,1,0,M,W,508,140,384,480,RGB,Frontal
./data/ac,S265-01-t10_01.jpg,265,1,1,1,31.16,0,0,M,B,0,220,768,960,RGB,Frontal
./data/ac,S266-01-t10_01.jpg,266,1,1,1,20.7,0,0,M,W,0,190,240,240,RGB,Frontal
./data/ac,S267-01-t10_01.jpg,267,1,1,1,27.32,0,0,M,W,0,150,240,240,RGB,Frontal
./data/ac,S268-01-t10_01.jpg,268,1,1,1,49.08,0,0,M,W,0,165,1280,960,RGB,Frontal
./data/ac,S269-01-t10_01.jpg,269,1,1,1,24.42,0,0,F,B,502,300,384,480,RGB,Left Angle
./data/ac,S270-01-t10_01.jpg,270,1,1,1,37.68,0,0,M,W,0,175,768,960,RGB,Frontal
./data/ac,S270-01-t10_02.jpg,270,1,2,2,37.68,0,0,M,W,0,175,768,960,RGB,Right Profile
./data/ac,S271-01-t10_01.jpg,271,1,1,1,24.25,0,0,M,B,506,180,476,596,RGB,Frontal
./data/ac,S272-01-t10_01.jpg,272,1,1,1,28.15,0,0,M,W,0,266,240,240,RGB,Frontal
./data/ac,S272-02-t10_01.jpg,272,2,1,2,28.15,0,0,M,W,0,266,768,960,RGB,Frontal
./data/ac,S272-02-t10_02.jpg,272,2,2,3,28.15,0,0,M,W,0,266,768,960,RGB,Right Profile
./data/ac,S273-01-t10_01.jpg,273,1,1,1,39.89,0,0,M,B,605,250,480,600,RGB,Right Angle
./data/ac,S273-02-t10_01.jpg,273,2,1,2,39.96,0,0,M,B,603,289,480,600,RGB,Right Angle
./data/ac,S273-03-t10_01.jpg,273,3,1,3,40.18,0,0,M,B,604,210,480,600,RGB,Frontal
./data/ac,S273-04-t10_01.jpg,273,4,1,4,40.35,0,0,M,B,604,260,480,600,RGB,Frontal
./data/ac,S273-05-t10_01.jpg,273,5,1,5,41.16,0,0,M,B,606,260,480,600,RGB,Frontal
./data/ac,S274-01-t10_01.jpg,274,1,1,1,18.31,0,0,M,W,506,150,480,600,RGB,Frontal
./data/ac,S275-01-t10_01.jpg,275,1,1,1,27.43,0,0,M,B,0,129,768,960,RGB,Frontal
./data/ac,S276-01-t10_01.jpg,276,1,1,1,27.79,1,0,M,B,511,195,384,480,RGB,Frontal
./data/ac,S277-01-t10_01.jpg,277,1,1,1,34.95,0,0,M,B,600,160,480,600,RGB,Frontal
./data/ac,S278-01-t10_01.jpg,278,1,1,1,23.05,0,0,M,W,505,160,480,600,RGB,Frontal
./data/ac,S279-01-t10_01.jpg,279,1,1,1,47.37,0,0,M,W,0,158,240,240,RGB,Frontal
./data/ac,S280-01-t10_01.jpg,280,1,1,1,19.44,0,0,M,B,509,140,480,600,RGB,Frontal
./data/ac,S280-02-t10_01.jpg,280,2,1,2,19.56,0,0,M,B,601,140,480,600,RGB,Frontal
./data/ac,S280-03-t10_01.jpg,280,3,1,3,19.79,0,0,M,B,509,140,480,600,RGB,Left Angle
./data/ac,S280-04-t10_01.jpg,280,4,1,4,20.22,0,0,M,B,509,140,480,600,RGB,Left Angle
./data/ac,S280-05-t10_01.jpg,280,5,1,5,20.22,0,0,M,B,509,140,480,600,RGB,Frontal
./data/ac,S280-06-t10_01.jpg,280,6,1,6,20.22,0,0,M,B,509,174,480,600,RGB,Frontal
./data/ac,S280-07-t10_01.jpg,280,7,1,7,20.22,0,0,M,B,509,140,480,600,RGB,Frontal
./data/ac,S280-08-t10_01.jpg,280,8,1,8,20.33,0,0,M,B,509,140,480,600,RGB,Left Angle
./data/ac,S280-09-t10_01.jpg,280,9,1,9,20.44,0,0,M,B,509,140,480,600,RGB,Frontal
./data/ac,S280-10-t10_01.jpg,280,10,1,10,20.52,0,0,M,B,509,140,480,600,RGB,Frontal
./data/ac,S281-01-t10_01.jpg,281,1,1,1,39.88,0,0,F,W,500,110,480,600,RGB,Left Angle
./data/ac,S282-01-t10_01.jpg,282,1,1,1,17.34,0,0,M,B,502,145,480,600,RGB,Frontal
./data/ac,S282-02-t10_01.jpg,282,2,1,2,19.81,0,0,M,B,504,145,480,600,RGB,Frontal
./data/ac,S282-03-t10_01.jpg,282,3,1,3,19.97,0,0,M,B,502,145,480,600,RGB,Frontal
./data/ac,S283-01-t10_01.jpg,283,1,1,1,48.45,0,0,M,B,0,190,768,960,RGB,Frontal
./data/ac,S283-02-t10_01.jpg,283,2,1,2,48.47,0,0,M,B,0,190,768,960,RGB,Frontal
./data/ac,S284-01-t10_01.jpg,284,1,1,1,41.46,0,0,M,W,0,215,768,960,RGB,Frontal
./data/ac,S284-01-t10_02.jpg,284,1,2,2,41.46,0,0,M,W,0,215,768,960,RGB,Left Profile
./data/ac,S284-02-t10_01.jpg,284,2,1,3,41.57,0,0,M,W,0,215,768,960,RGB,Frontal
./data/ac,S284-02-t10_02.jpg,284,2,2,4,41.57,0,0,M,W,0,215,768,960,RGB,Left Profile
./data/ac,S285-01-t10_01.jpg,285,1,1,1,33.66,0,0,M,W,0,160,768,960,RGB,Frontal
./data/ac,S285-01-t10_02.jpg,285,1,2,2,33.66,0,0,M,W,0,160,768,960,RGB,Right Profile
./data/ac,S286-01-t10_01.jpg,286,1,1,1,29.19,0,0,M,W,0,180,240,240,RGB,Frontal
./data/ac,S287-01-t10_01.jpg,287,1,1,1,44.33,0,0,M,B,508,210,480,600,RGB,Frontal
./data/ac,S288-01-t10_01.jpg,288,1,1,1,18.53,0,0,M,B,508,150,480,600,RGB,Frontal
./data/ac,S288-02-t10_01.jpg,288,2,1,2,19.72,0,0,M,B,600,160,480,600,RGB,Frontal
./data/ac,S288-03-t10_01.jpg,288,3,1,3,19.89,0,0,M,B,600,160,480,600,RGB,Right Angle
./data/ac,S288-04-t10_01.jpg,288,4,1,4,20.51,0,0,M,B,600,160,480,600,RGB,Left Angle
./data/ac,S288-05-t10_01.jpg,288,5,1,5,20.99,0,0,M,B,600,160,480,600,RGB,Frontal
./data/ac,S289-01-t10_01.jpg,289,1,1,1,24.39,0,0,M,B,0,155,768,960,RGB,Frontal
./data/ac,S290-01-t10_01.jpg,290,1,1,1,30.54,0,0,M,W,0,185,240,240,RGB,Frontal
./data/ac,S291-01-t10_01.jpg,291,1,1,1,26.4,0,0,M,B,0,180,768,960,RGB,Frontal
./data/ac,S291-02-t10_01.jpg,291,2,1,2,26.43,0,0,M,B,0,180,768,960,RGB,Frontal
./data/ac,S292-01-t10_01.jpg,292,1,1,1,50.57,0,0,M,W,505,180,480,600,RGB,Left Angle
./data/ac,S293-01-t10_01.jpg,293,1,1,1,23.93,0,0,F,W,0,112,240,240,RGB,Right Angle
./data/ac,S294-01-t10_01.jpg,294,1,1,1,23.86,0,0,M,W,0,155,240,240,RGB,Frontal
./data/ac,S295-01-t10_01.jpg,295,1,1,1,64.65,0,0,M,W,0,175,768,960,RGB,Frontal
./data/ac,S295-01-t10_02.jpg,295,1,2,2,64.65,0,0,M,W,0,175,768,960,RGB,Right Profile
./data/ac,S296-01-t10_01.jpg,296,1,1,1,40.88,0,0,M,W,600,150,480,600,RGB,Frontal
./data/ac,S296-02-t10_01.jpg,296,2,1,2,41.38,0,0,M,W,600,150,480,600,RGB,Frontal
./data/ac,S296-03-t10_01.jpg,296,3,1,3,41.39,0,0,M,W,600,150,480,600,RGB,Left Angle
./data/ac,S296-04-t10_01.jpg,296,4,1,4,41.5,0,0,M,W,600,155,480,600,RGB,Frontal
./data/ac,S296-05-t10_01.jpg,296,5,1,5,42.01,0,0,M,W,600,150,480,600,RGB,Frontal
./data/ac,S296-06-t10_01.jpg,296,6,1,6,42.86,0,0,M,W,600,150,480,600,RGB,Frontal
./data/ac,S296-07-t10_01.jpg,296,7,1,7,42.9,0,0,M,W,600,150,480,600,RGB,Frontal
./data/ac,S296-08-t10_01.jpg,296,8,1,8,43,0,0,M,W,600,150,480,600,RGB,Left Angle
./data/ac,S296-09-t10_01.jpg,296,9,1,9,43.15,0,0,M,W,600,150,480,600,RGB,Frontal
./data/ac,S296-10-t10_01.jpg,296,10,1,10,43.23,0,0,M,W,600,170,480,600,RGB,Left Angle
./data/ac,S297-01-t10_01.jpg,297,1,1,1,31.33,1,0,M,W,508,150,384,480,RGB,Frontal
./data/ac,S297-02-t10_01.jpg,297,2,1,2,31.46,1,0,M,W,508,150,384,480,RGB,Right Angle
./data/ac,S298-01-t10_01.jpg,298,1,1,1,41.58,0,0,F,B,509,180,480,600,RGB,Frontal
./data/ac,S299-01-t10_01.jpg,299,1,1,1,30.23,0,0,F,B,504,160,384,480,RGB,Left Angle
./data/ac,S300-01-t10_01.jpg,300,1,1,1,39.64,0,0,M,W,506,150,300,300,Gray,Frontal
./data/ac,S300-02-t10_01.jpg,300,2,1,2,42.33,0,0,M,W,505,155,384,480,RGB,Frontal
./data/ac,S301-01-t10_01.jpg,301,1,1,1,23.18,0,0,M,B,510,165,384,480,RGB,Frontal
./data/ac,S302-01-t10_01.jpg,302,1,1,1,24.37,0,0,M,W,0,150,240,240,RGB,Frontal
./data/ac,S303-01-t10_01.jpg,303,1,1,1,25.67,0,0,M,W,0,161,768,960,RGB,Frontal
./data/ac,S304-01-t10_01.jpg,304,1,1,1,22.49,1,0,M,B,509,165,384,480,RGB,Frontal
./data/ac,S304-02-t10_01.jpg,304,2,1,2,22.52,1,0,M,B,507,150,384,480,RGB,Frontal
./data/ac,S304-03-t10_01.jpg,304,3,1,3,22.89,1,0,M,B,507,180,384,480,RGB,Frontal
./data/ac,S305-01-t10_01.jpg,305,1,1,1,45.25,0,0,M,B,601,210,480,600,RGB,Left Angle
./data/ac,S306-01-t10_01.jpg,306,1,1,1,62.18,0,0,M,B,0,300,1280,960,RGB,Right Angle
./data/ac,S307-01-t10_01.jpg,307,1,1,1,51.95,0,0,F,B,0,161,768,960,RGB,Frontal
./data/ac,S307-01-t10_02.jpg,307,1,2,2,51.95,0,0,F,B,0,161,768,960,RGB,Right Profile
./data/ac,S308-01-t10_01.jpg,308,1,1,1,52.04,0,0,M,W,0,160,768,960,RGB,Frontal
./data/ac,S309-01-t10_01.jpg,309,1,1,1,52.3,0,0,M,W,510,155,480,600,RGB,Frontal
./data/ac,S309-02-t10_01.jpg,309,2,1,2,52.54,0,0,M,W,510,152,480,600,RGB,Frontal
./data/ac,S309-03-t10_01.jpg,309,3,1,3,53.5,0,0,M,W,509,170,480,600,RGB,Right Angle
./data/ac,S309-04-t10_01.jpg,309,4,1,4,53.52,0,0,M,W,510,142,480,600,RGB,Frontal
./data/ac,S309-05-t10_01.jpg,309,5,1,5,53.55,0,0,M,W,510,150,480,600,RGB,Frontal
./data/ac,S310-01-t10_01.jpg,310,1,1,1,20.8,1,0,M,B,508,150,480,600,RGB,Left Angle
./data/ac,S310-02-t10_01.jpg,310,2,1,2,21.25,1,0,M,B,506,150,480,600,RGB,Frontal
./data/ac,S310-03-t10_01.jpg,310,3,1,3,22.43,0,0,M,B,506,155,480,600,RGB,Frontal
./data/ac,S310-04-t10_01.jpg,310,4,1,4,23.64,1,0,M,B,507,145,480,600,RGB,Left Angle
./data/ac,S311-01-t10_01.jpg,311,1,1,1,21.49,0,0,M,W,507,170,384,480,RGB,Frontal
./data/ac,S312-01-t10_01.jpg,312,1,1,1,36.29,0,0,M,W,0,140,240,240,RGB,Frontal
./data/ac,S313-01-t10_01.jpg,313,1,1,1,26.13,0,0,M,B,508,160,480,600,RGB,Left Angle
./data/ac,S313-02-t10_01.jpg,313,2,1,2,27.37,0,0,M,B,508,160,480,600,RGB,Left Angle
./data/ac,S314-01-t10_01.jpg,314,1,1,1,24.7,0,0,M,W,0,170,240,240,RGB,Frontal
./data/ac,S315-01-t10_01.jpg,315,1,1,1,56.18,0,0,M,W,0,240,768,960,RGB,Frontal
./data/ac,S315-01-t10_02.jpg,315,1,2,2,56.18,0,0,M,W,0,240,768,960,RGB,Right Profile
./data/ac,S315-02-t10_01.jpg,315,2,1,3,56.23,0,0,M,W,0,240,768,960,RGB,Left Angle
./data/ac,S315-02-t10_02.jpg,315,2,2,4,56.23,0,0,M,W,0,240,768,960,RGB,Right Profile
./data/ac,S316-01-t10_01.jpg,316,1,1,1,39.04,0,0,M,B,510,200,480,600,RGB,Right Angle
./data/ac,S316-02-t10_01.jpg,316,2,1,2,39.04,0,0,M,B,510,190,480,600,RGB,Left Angle
./data/ac,S316-03-t10_01.jpg,316,3,1,3,39.2,0,0,M,B,510,228,480,600,RGB,Frontal
./data/ac,S316-04-t10_01.jpg,316,4,1,4,39.26,0,0,M,B,510,190,480,600,RGB,Frontal
./data/ac,S316-05-t10_01.jpg,316,5,1,5,39.32,0,0,M,B,510,200,480,600,RGB,Frontal
./data/ac,S316-06-t10_01.jpg,316,6,1,6,39.32,0,0,M,B,510,190,480,600,RGB,Left Angle
./data/ad,S316-07-t10_01.jpg,316,7,1,7,39.37,0,0,M,B,510,200,480,600,RGB,Frontal
./data/ad,S316-08-t10_01.jpg,316,8,1,8,39.65,0,0,M,B,511,190,480,600,RGB,Frontal
./data/ad,S317-01-t10_01.jpg,317,1,1,1,51.75,1,0,M,W,506,150,384,480,RGB,Frontal
./data/ad,S318-01-t10_01.jpg,318,1,1,1,20.95,1,0,M,W,600,226,384,480,RGB,Frontal
./data/ad,S319-01-t10_01.jpg,319,1,1,1,42.64,0,0,M,W,511,182,480,600,RGB,Frontal
./data/ad,S320-01-t10_01.jpg,320,1,1,1,20.33,1,0,M,W,506,135,384,480,RGB,Frontal
./data/ad,S321-01-t10_01.jpg,321,1,1,1,40.41,1,0,M,B,511,160,384,480,RGB,Left Angle
./data/ad,S321-02-t10_01.jpg,321,2,1,2,44.84,0,0,M,B,0,185,768,960,RGB,Frontal
./data/ad,S321-03-t10_01.jpg,321,3,1,3,46.05,0,0,M,B,0,185,768,960,RGB,Frontal
./data/ad,S321-03-t10_02.jpg,321,3,2,4,46.05,0,0,M,B,0,185,768,960,RGB,Right Profile
./data/ad,S322-01-t10_01.jpg,322,1,1,1,19.38,0,0,F,B,510,185,384,480,RGB,Frontal
./data/ad,S323-01-t10_01.jpg,323,1,1,1,22.76,0,0,M,B,602,158,480,600,RGB,Left Angle
./data/ad,S324-01-t10_01.jpg,324,1,1,1,28.9,0,0,M,W,0,205,768,960,RGB,Frontal
./data/ad,S324-02-t10_01.jpg,324,2,1,2,30.51,0,0,M,W,0,205,768,960,RGB,Frontal
./data/ad,S325-01-t10_01.jpg,325,1,1,1,60.4,0,0,M,W,0,130,768,960,RGB,Frontal
./data/ad,S325-01-t10_02.jpg,325,1,2,2,60.4,0,0,M,W,0,130,768,960,RGB,Right Profile
./data/ad,S326-01-t10_01.jpg,326,1,1,1,28.53,0,0,M,B,508,175,480,600,RGB,Frontal
./data/ad,S327-01-t10_01.jpg,327,1,1,1,20.72,0,0,M,B,508,145,480,600,RGB,Frontal
./data/ad,S328-01-t10_01.jpg,328,1,1,1,50.34,0,0,M,W,0,180,240,240,RGB,Frontal
./data/ad,S329-01-t10_01.jpg,329,1,1,1,29.86,0,0,M,W,0,115,384,480,RGB,Frontal
./data/ad,S330-01-t10_01.jpg,330,1,1,1,37.84,0,0,M,W,0,200,768,960,RGB,Left Angle
./data/ad,S331-01-t10_01.jpg,331,1,1,1,29.93,0,0,M,W,508,135,480,600,RGB,Left Angle
./data/ad,S331-02-t10_01.jpg,331,2,1,2,30.19,0,0,M,W,509,145,480,600,RGB,Frontal
./data/ad,S332-01-t10_01.jpg,332,1,1,1,35.4,0,0,F,B,508,240,480,600,RGB,Frontal
./data/ad,S333-01-t10_01.jpg,333,1,1,1,22.92,0,0,M,B,511,150,480,600,RGB,Frontal
./data/ad,S333-02-t10_01.jpg,333,2,1,2,24.13,0,0,M,B,510,140,480,600,RGB,Right Angle
./data/ad,S334-01-t10_01.jpg,334,1,1,1,27.9,0,0,M,W,0,160,768,960,RGB,Frontal
./data/ad,S335-01-t10_01.jpg,335,1,1,1,25.38,0,0,M,W,0,175,240,240,RGB,Frontal
./data/ad,S335-02-t10_01.jpg,335,2,1,2,25.51,0,0,M,W,0,175,240,240,RGB,Frontal
./data/ad,S336-01-t10_01.jpg,336,1,1,1,37.39,1,0,M,W,506,140,384,480,RGB,Frontal
./data/ad,S336-02-t10_01.jpg,336,2,1,2,39.36,1,0,M,W,507,140,384,480,RGB,Left Angle
./data/ad,S337-01-t10_01.jpg,337,1,1,1,38.46,0,0,M,B,504,136,480,600,RGB,Frontal
./data/ad,S338-01-t10_01.jpg,338,1,1,1,18.47,1,0,M,B,601,160,384,480,RGB,Left Angle
./data/ad,S339-01-t10_01.jpg,339,1,1,1,33.79,0,0,M,W,0,180,240,240,RGB,Frontal
./data/ad,S340-01-t10_01.jpg,340,1,1,1,18.05,0,0,M,W,504,130,480,600,RGB,Frontal
./data/ad,S341-01-t10_01.jpg,341,1,1,1,48.27,0,0,M,B,507,200,480,600,RGB,Frontal
./data/ad,S341-02-t10_01.jpg,341,2,1,2,48.57,0,0,M,B,507,200,480,600,RGB,Frontal
./data/ad,S342-01-t10_01.jpg,342,1,1,1,24.84,0,0,M,B,511,180,384,480,RGB,Frontal
./data/ad,S343-01-t10_01.jpg,343,1,1,1,45.64,1,0,F,W,408,170,384,480,RGB,Left Angle
./data/ad,S344-01-t10_01.jpg,344,1,1,1,29.81,0,0,M,W,507,170,300,300,Gray,Frontal
./data/ad,S345-01-t10_01.jpg,345,1,1,1,17.39,0,0,M,B,511,165,480,600,RGB,Frontal
./data/ad,S346-01-t10_01.jpg,346,1,1,1,23.55,0,0,M,B,0,170,384,480,RGB,Left Angle
./data/ad,S346-02-t10_01.jpg,346,2,1,2,23.71,0,0,M,B,0,180,384,480,RGB,Frontal
./data/ad,S346-03-t10_01.jpg,346,3,1,3,23.79,0,0,M,B,0,180,384,480,RGB,Frontal
./data/ad,S347-01-t10_01.jpg,347,1,1,1,25.55,0,0,M,W,510,210,384,480,RGB,Left Angle
./data/ad,S348-01-t10_01.jpg,348,1,1,1,36.82,0,0,M,W,0,182,240,240,RGB,Frontal
./data/ad,S349-01-t10_01.jpg,349,1,1,1,21.82,0,0,F,W,502,110,384,480,RGB,Left Angle
./data/ad,S350-01-t10_01.jpg,350,1,1,1,22.34,0,0,M,B,504,220,480,600,RGB,Left Angle
./data/ad,S350-02-t10_01.jpg,350,2,1,2,24.19,0,0,M,B,504,220,480,600,RGB,Frontal
./data/ad,S351-01-t10_01.jpg,351,1,1,1,45.58,0,0,M,B,604,220,480,600,RGB,Frontal
./data/ad,S351-02-t10_01.jpg,351,2,1,2,45.58,0,0,M,B,604,220,480,600,RGB,Left Angle
./data/ad,S352-01-t10_01.jpg,352,1,1,1,21.6,0,0,M,B,510,140,480,600,RGB,Right Angle
./data/ad,S352-02-t10_01.jpg,352,2,1,2,22.34,0,0,M,B,510,140,480,600,RGB,Frontal
./data/ad,S352-03-t10_01.jpg,352,3,1,3,22.93,0,0,M,B,509,135,480,600,RGB,Frontal
./data/ad,S352-04-t10_01.jpg,352,4,1,4,23.55,0,0,M,B,510,140,480,600,RGB,Left Angle
./data/ad,S353-01-t10_01.jpg,353,1,1,1,17.34,0,0,M,B,600,240,480,600,RGB,Frontal
./data/ad,S353-02-t10_01.jpg,353,2,1,2,17.34,0,0,M,B,600,240,480,600,RGB,Frontal
./data/ad,S353-03-t10_01.jpg,353,3,1,3,17.64,0,0,M,B,601,184,480,600,RGB,Frontal
./data/ad,S353-04-t10_01.jpg,353,4,1,4,18.24,0,0,M,B,600,195,480,600,RGB,Frontal
./data/ad,S353-05-t10_01.jpg,353,5,1,5,18.24,0,0,M,B,600,195,480,600,RGB,Frontal
./data/ad,S353-06-t10_01.jpg,353,6,1,6,18.52,0,0,M,B,601,180,480,600,RGB,Frontal
./data/ad,S353-07-t10_01.jpg,353,7,1,7,19.25,0,0,M,B,601,190,480,600,RGB,Frontal
./data/ad,S353-08-t10_01.jpg,353,8,1,8,19.29,0,0,M,B,600,203,480,600,RGB,Frontal
./data/ad,S354-01-t10_01.jpg,354,1,1,1,31.05,0,0,M,W,601,300,480,600,RGB,Frontal
./data/ad,S354-02-t10_01.jpg,354,2,1,2,31.39,0,0,M,W,601,300,480,600,RGB,Frontal
./data/ad,S354-03-t10_01.jpg,354,3,1,3,31.59,0,0,M,W,601,300,480,600,RGB,Frontal
./data/ad,S354-04-t10_01.jpg,354,4,1,4,31.87,0,0,M,W,601,300,480,600,RGB,Frontal
./data/ad,S355-01-t10_01.jpg,355,1,1,1,35.06,1,0,M,A,503,110,384,480,RGB,Frontal
./data/ad,S355-02-t10_01.jpg,355,2,1,2,37.27,1,0,M,A,503,100,384,480,RGB,Frontal
./data/ad,S356-01-t10_01.jpg,356,1,1,1,27.5,0,0,F,W,505,135,480,600,RGB,Frontal
./data/ad,S357-01-t10_01.jpg,357,1,1,1,51.29,0,0,M,B,0,145,240,240,RGB,Frontal
./data/ad,S357-02-t10_01.jpg,357,2,1,2,51.36,0,0,M,B,0,145,240,240,RGB,Left Angle
./data/ad,S358-01-t10_01.jpg,358,1,1,1,44.4,0,0,M,B,601,289,480,600,RGB,Frontal
./data/ad,S359-01-t10_01.jpg,359,1,1,1,39.08,0,0,F,B,509,160,480,600,RGB,Frontal
./data/ad,S360-01-t10_01.jpg,360,1,1,1,34.16,0,0,M,W,0,160,240,240,RGB,Frontal
./data/ad,S361-01-t10_01.jpg,361,1,1,1,21.02,0,0,M,W,0,120,240,240,RGB,Frontal
./data/ad,S362-01-t10_01.jpg,362,1,1,1,36.61,0,0,M,W,0,155,240,240,RGB,Frontal
./data/ad,S363-01-t10_01.jpg,363,1,1,1,36.48,1,0,M,W,506,175,480,600,RGB,Frontal
./data/ad,S364-01-t10_01.jpg,364,1,1,1,17.42,0,0,M,B,505,210,480,600,RGB,Frontal
./data/ad,S364-02-t10_01.jpg,364,2,1,2,19.29,0,0,M,B,0,190,384,480,RGB,Frontal
./data/ad,S365-01-t10_01.jpg,365,1,1,1,49.86,1,0,M,B,510,150,384,480,RGB,Frontal
./data/ad,S366-01-t10_01.jpg,366,1,1,1,48.83,1,0,M,W,505,145,384,480,RGB,Frontal
./data/ad,S367-01-t10_01.jpg,367,1,1,1,52.48,0,0,M,W,600,160,480,600,RGB,Frontal
./data/ad,S367-02-t10_01.jpg,367,2,1,2,53.43,0,0,M,W,511,175,480,600,RGB,Frontal
./data/ad,S368-01-t10_01.jpg,368,1,1,1,59.18,1,0,M,W,507,140,480,600,RGB,Frontal
./data/ad,S369-01-t10_01.jpg,369,1,1,1,20.43,0,0,M,B,600,155,480,600,RGB,Frontal
./data/ad,S370-01-t10_01.jpg,370,1,1,1,23.54,0,0,M,B,0,225,768,960,RGB,Frontal
./data/ad,S371-01-t10_01.jpg,371,1,1,1,50.69,0,0,M,W,506,175,480,600,RGB,Frontal
./data/ad,S372-01-t10_01.jpg,372,1,1,1,32.25,0,0,F,U,504,120,480,600,RGB,Right Angle
./data/ad,S373-01-t10_01.jpg,373,1,1,1,38.3,0,0,F,B,502,120,480,600,RGB,Frontal
./data/ad,S373-02-t10_01.jpg,373,2,1,2,38.38,0,0,F,B,503,116,480,600,RGB,Left Angle
./data/ad,S373-03-t10_01.jpg,373,3,1,3,38.54,0,0,F,B,502,120,480,600,RGB,Left Angle
./data/ad,S373-04-t10_01.jpg,373,4,1,4,38.63,0,0,F,B,502,120,480,600,RGB,Frontal
./data/ad,S373-05-t10_01.jpg,373,5,1,5,39.26,0,0,F,B,502,120,480,600,RGB,Frontal
./data/ad,S373-06-t10_01.jpg,373,6,1,6,39.43,0,0,F,B,502,120,480,600,RGB,Left Angle
./data/ad,S374-01-t10_01.jpg,374,1,1,1,26.2,0,0,M,W,410,150,480,600,RGB,Frontal
./data/ad,S375-01-t10_01.jpg,375,1,1,1,23.23,0,0,M,B,508,140,480,600,RGB,Frontal
./data/ad,S375-02-t10_01.jpg,375,2,1,2,25.9,0,0,M,B,510,160,480,600,RGB,Frontal
./data/ad,S376-01-t10_01.jpg,376,1,1,1,20.42,1,0,M,W,507,150,384,480,RGB,Left Angle
./data/ad,S376-02-t10_01.jpg,376,2,1,2,21.02,1,0,M,W,506,130,384,480,RGB,Left Angle
./data/ad,S376-03-t10_01.jpg,376,3,1,3,21.44,1,0,M,W,507,150,384,480,RGB,Frontal
./data/ad,S377-01-t10_01.jpg,377,1,1,1,25.47,0,0,M,W,0,130,1280,960,RGB,Right Angle
./data/ad,S378-01-t10_01.jpg,378,1,1,1,41.52,0,0,M,W,508,180,480,600,RGB,Frontal
./data/ad,S379-01-t10_01.jpg,379,1,1,1,20.87,1,0,M,W,500,130,384,480,RGB,Left Angle
./data/ad,S380-01-t10_01.jpg,380,1,1,1,21.55,0,0,M,B,507,160,480,600,RGB,Frontal
./data/ad,S380-02-t10_01.jpg,380,2,1,2,21.65,0,0,M,B,507,160,480,600,RGB,Frontal
./data/ad,S380-03-t10_01.jpg,380,3,1,3,21.72,0,0,M,B,509,180,480,600,RGB,Frontal
./data/ad,S380-04-t10_01.jpg,380,4,1,4,21.89,0,0,M,B,509,180,480,600,RGB,Frontal
./data/ad,S380-05-t10_01.jpg,380,5,1,5,21.99,0,0,M,B,508,171,480,600,RGB,Frontal
./data/ad,S380-06-t10_01.jpg,380,6,1,6,23.02,0,0,M,B,509,180,480,600,RGB,Left Angle
./data/ad,S380-07-t10_01.jpg,380,7,1,7,24.44,0,0,M,B,509,180,480,600,RGB,Left Angle
./data/ad,S453-08-t10_01.jpg,453,8,1,19,20.3,0,0,M,B,509,120,480,600,RGB,Frontal
./data/af,S518-01-t10_01.jpg,518,1,1,1,53.77,0,0,M,W,0,145,768,960,RGB,Frontal
./data/af,S500-01-t10_03.jpg,500,1,3,3,31.58,0,0,M,A,508,180,480,600,RGB,Right Profile
./data/af,S504-03-t10_01.jpg,504,3,1,3,66.94,0,0,M,B,508,145,384,480,RGB,Frontal
./data/ad,S480-02-t10_01.jpg,480,2,1,1,42.38,0,0,M,W,601,225,480,600,RGB,Left Angle
./data/ad,S413-02-t10_01.jpg,413,2,1,9,21.27,0,0,M,B,509,140,480,600,RGB,Frontal
./data/ad,S472-01-t10_01.jpg,472,1,1,2,18.98,0,0,M,W,0,160,240,240,RGB,Frontal
./data/ae,S430-05-t10_01.jpg,430,5,1,3,22.23,0,0,M,B,604,170,480,600,RGB,Frontal
./data/ae,S453-11-t10_02.jpg,453,11,2,4,21.43,0,0,M,B,509,120,480,600,RGB,Right Profile
./data/ae,S430-02-t10_01.jpg,430,2,1,4,19.95,0,0,M,B,604,160,480,600,RGB,Frontal
./data/ae,S480-01-t10_01.jpg,480,1,1,3,41.94,0,0,M,W,600,180,480,600,RGB,Left Angle
./data/af,S518-01-t10_02.jpg,518,1,2,2,53.77,0,0,M,W,0,145,768,960,RGB,Left Profile
./data/ae,S453-01-t10_01.jpg,453,1,1,11,18.45,0,0,M,B,507,130,480,600,RGB,Frontal
./data/ae,S472-02-t10_01.jpg,472,2,1,3,19.21,0,0,M,W,0,160,240,240,RGB,Frontal
./data/af,S518-02-t10_01.jpg,518,2,1,3,53.8,0,0,M,W,0,250,768,960,RGB,Left Angle
./data/ae,S464-02-t10_01.jpg,464,2,1,3,21.54,0,0,M,W,0,150,240,240,RGB,Frontal
./data/ae,S453-13-t10_01.jpg,453,13,1,7,21.54,0,0,M,B,509,155,480,600,RGB,Frontal
